question_id,global_id,category_id,category_name,pred_answer,answer,correct
4216,global_011747,1,Change Detection,C,C,True
4221,global_011748,3,Action Transition,A,B,False
4222,global_011749,,,A,A,True
4223,global_011750,5,Holistic Understanding of Events,B,B,True
4226,global_011751,5,Holistic Understanding of Events,B,B,True
4227,global_011752,,,C,A,False
4234,global_011753,5,Holistic Understanding of Events,D,D,True
4238,global_011754,3,Action Transition,A,B,False
4239,global_011755,5,Holistic Understanding of Events,B,B,True
4241,global_011756,3,Action Transition,C,C,True
4242,global_011757,5,Holistic Understanding of Events,D,D,True
4243,global_011758,,,C,B,False
4246,global_011759,5,Holistic Understanding of Events,E,A,False
4301,global_011760,5,Holistic Understanding of Events,D,B,False
4303,global_011761,,,C,C,True
4304,global_011762,5,Holistic Understanding of Events,A,D,False
4305,global_011763,3,Action Transition,D,B,False
4306,global_011764,2,Interaction Recognition,B,D,False
4307,global_011765,5,Holistic Understanding of Events,C,A,False
4310,global_011766,5,Holistic Understanding of Events,A,D,False
4312,global_011767,,,A,C,False
4315,global_011768,,,A,B,False
4319,global_011769,5,Holistic Understanding of Events,C,B,False
4320,global_011770,5,Holistic Understanding of Events,A,D,False
4321,global_011771,1,Change Detection,C,B,False
4322,global_011772,1,Change Detection,C,C,True
4323,global_011773,,,B,C,False
4324,global_011774,,,C,B,False
4325,global_011775,,,A,A,True
4329,global_011776,,,C,B,False
4330,global_011777,,,C,C,True
4331,global_011778,,,C,D,False
4332,global_011779,,,C,C,True
4333,global_011780,,,C,B,False
4334,global_011781,5,Holistic Understanding of Events,C,C,True
4335,global_011782,1,Change Detection,C,B,False
4337,global_011783,5,Holistic Understanding of Events,B,A,False
4338,global_011784,,,B,C,False
4339,global_011785,1,Change Detection,C,B,False
4341,global_011786,1,Change Detection,D,C,False
4343,global_011787,3,Action Transition,A,C,False
4345,global_011788,1,Change Detection,A,A,True
4350,global_011789,5,Holistic Understanding of Events,A,A,True
4351,global_011790,5,Holistic Understanding of Events,A,A,True
4352,global_011791,5,Holistic Understanding of Events,D,D,True
4356,global_011792,5,Holistic Understanding of Events,C,A,False
4358,global_011793,5,Holistic Understanding of Events,D,A,False
4594,global_011794,,,C,C,True
4599,global_011795,2,Interaction Recognition,A,A,True
4600,global_011796,2,Interaction Recognition,C,B,False
4603,global_011797,4,Causal Motion,A,D,False
4607,global_011798,,,A,A,True
4608,global_011799,3,Action Transition,C,C,True
4613,global_011800,5,Holistic Understanding of Events,A,C,False
4707,global_011801,,,A,B,False
4708,global_011802,2,Interaction Recognition,A,D,False
4714,global_011803,1,Change Detection,C,D,False
4717,global_011804,1,Change Detection,B,A,False
4719,global_011805,4,Causal Motion,D,B,False
4721,global_011806,2,Interaction Recognition,C,D,False
4722,global_011807,2,Interaction Recognition,C,D,False
4724,global_011808,,,C,A,False
4725,global_011809,1,Change Detection,B,B,True
4729,global_011810,,,C,C,True
4730,global_011811,2,Interaction Recognition,D,B,False
4731,global_011812,5,Holistic Understanding of Events,D,B,False
4732,global_011813,2,Interaction Recognition,B,D,False
4734,global_011814,2,Interaction Recognition,A,A,True
4735,global_011815,5,Holistic Understanding of Events,C,C,True
4737,global_011816,5,Holistic Understanding of Events,D,C,False
4738,global_011817,2,Interaction Recognition,A,A,True
4956,global_011818,2,Interaction Recognition,C,C,True
4957,global_011819,5,Holistic Understanding of Events,B,D,False
4958,global_011820,5,Holistic Understanding of Events,A,A,True
4959,global_011821,5,Holistic Understanding of Events,B,D,False
4961,global_011822,1,Change Detection,C,D,False
4962,global_011823,5,Holistic Understanding of Events,A,C,False
4963,global_011824,5,Holistic Understanding of Events,D,C,False
4964,global_011825,,,D,A,False
4965,global_011826,5,Holistic Understanding of Events,A,B,False
4966,global_011827,,,A,C,False
4968,global_011828,,,A,D,False
4969,global_011829,5,Holistic Understanding of Events,C,B,False
4971,global_011830,5,Holistic Understanding of Events,A,B,False
4972,global_011831,1,Change Detection,C,A,False
4975,global_011832,,,C,C,True
4976,global_011833,,,A,D,False
4977,global_011834,2,Interaction Recognition,C,A,False
4978,global_011835,,,C,A,False
4980,global_011836,5,Holistic Understanding of Events,A,B,False
4981,global_011837,5,Holistic Understanding of Events,D,D,True
4982,global_011838,,,A,B,False
4985,global_011839,,,B,B,True
4989,global_011840,5,Holistic Understanding of Events,C,A,False
4992,global_011841,5,Holistic Understanding of Events,C,A,False
4993,global_011842,,,C,A,False
5000,global_011843,5,Holistic Understanding of Events,C,D,False
5002,global_011844,1,Change Detection,D,D,True
5003,global_011845,,,B,B,True
5004,global_011846,5,Holistic Understanding of Events,C,A,False
5005,global_011847,5,Holistic Understanding of Events,B,A,False
5064,global_011848,,,A,D,False
5067,global_011849,2,Interaction Recognition,C,C,True
5068,global_011850,,,C,C,True
5069,global_011851,,,A,C,False
5070,global_011852,1,Change Detection,A,B,False
5071,global_011853,3,Action Transition,C,C,True
5073,global_011854,5,Holistic Understanding of Events,D,C,False
5075,global_011855,5,Holistic Understanding of Events,B,B,True
5078,global_011856,4,Causal Motion,D,A,False
5080,global_011857,,,B,B,True
5083,global_011858,5,Holistic Understanding of Events,C,B,False
5085,global_011859,5,Holistic Understanding of Events,A,C,False
5086,global_011860,,,A,A,True
5087,global_011861,5,Holistic Understanding of Events,C,A,False
5088,global_011862,5,Holistic Understanding of Events,A,B,False
5089,global_011863,5,Holistic Understanding of Events,C,D,False
5091,global_011864,,,A,B,False
5093,global_011865,,,E,C,False
5094,global_011866,3,Action Transition,C,C,True
5095,global_011867,5,Holistic Understanding of Events,B,B,True
5102,global_011868,5,Holistic Understanding of Events,A,A,True
5104,global_011869,3,Action Transition,B,A,False
5105,global_011870,5,Holistic Understanding of Events,B,B,True
5110,global_011871,,,A,D,False
5113,global_011872,5,Holistic Understanding of Events,C,C,True
5114,global_011873,1,Change Detection,D,B,False
5116,global_011874,,,A,C,False
5117,global_011875,5,Holistic Understanding of Events,B,A,False
5118,global_011876,,,A,A,True
5120,global_011877,3,Action Transition,A,B,False
5122,global_011878,2,Interaction Recognition,B,B,True
5123,global_011879,5,Holistic Understanding of Events,A,C,False
5124,global_011880,,,A,B,False
5125,global_011881,5,Holistic Understanding of Events,A,A,True
5127,global_011882,,,C,D,False
5129,global_011883,5,Holistic Understanding of Events,A,A,True
5130,global_011884,,,C,C,True
5131,global_011885,3,Action Transition,E,D,False
5132,global_011886,3,Action Transition,A,C,False
5134,global_011887,3,Action Transition,A,C,False
5135,global_011888,2,Interaction Recognition,C,D,False
5137,global_011889,,,B,B,True
5138,global_011890,2,Interaction Recognition,A,A,True
5139,global_011891,3,Action Transition,A,B,False
5140,global_011892,,,A,A,True
5142,global_011893,1,Change Detection,D,A,False
5143,global_011894,,,B,A,False
5145,global_011895,5,Holistic Understanding of Events,B,B,True
5146,global_011896,5,Holistic Understanding of Events,A,B,False
5147,global_011897,5,Holistic Understanding of Events,A,B,False
5148,global_011898,5,Holistic Understanding of Events,B,A,False
5149,global_011899,5,Holistic Understanding of Events,B,B,True
5150,global_011900,,,C,D,False
5151,global_011901,,,C,D,False
5153,global_011902,2,Interaction Recognition,A,B,False
5154,global_011903,,,B,D,False
5155,global_011904,5,Holistic Understanding of Events,C,A,False
5157,global_011905,,,A,A,True
5158,global_011906,5,Holistic Understanding of Events,A,D,False
5161,global_011907,5,Holistic Understanding of Events,A,A,True
5162,global_011908,5,Holistic Understanding of Events,B,D,False
5163,global_011909,,,A,A,True
5165,global_011910,,,C,C,True
5168,global_011911,,,C,A,False
5169,global_011912,1,Change Detection,C,C,True
5170,global_011913,5,Holistic Understanding of Events,A,C,False
5171,global_011914,2,Interaction Recognition,D,D,True
5172,global_011915,,,E,D,False
5173,global_011916,5,Holistic Understanding of Events,C,C,True
5177,global_011917,3,Action Transition,C,A,False
5180,global_011918,,,B,B,True
5183,global_011919,,,D,C,False
5185,global_011920,5,Holistic Understanding of Events,C,B,False
5186,global_011921,5,Holistic Understanding of Events,B,C,False
