question_id,global_id,category_id,category_name,pred_answer,answer,correct
HeRS3nwySI8_1,global_024106,5,Holistic Understanding of Events,B,E,False
3u__SZlBLC0_0,global_024108,3,Action Transition,A,D,False
mFliMGufpwc_2,global_024101,,,A,A,True
HeRS3nwySI8_2,global_024107,1,Change Detection,B,A,False
3u__SZlBLC0_1,global_024109,2,Interaction Recognition,D,D,True
3u__SZlBLC0_2,global_024110,3,Action Transition,D,D,True
yz3lOAe32Tw_0,global_024111,3,Action Transition,A,A,True
yz3lOAe32Tw_1,global_024112,3,Action Transition,A,C,False
yz3lOAe32Tw_2,global_024113,3,Action Transition,C,C,True
YcbKamVxDzI_1,global_024115,5,Holistic Understanding of Events,B,B,True
YcbKamVxDzI_0,global_024114,3,Action Transition,A,E,False
YcbKamVxDzI_2,global_024116,1,Change Detection,C,C,True
5dJUUQufzw4_1,global_024118,,,B,C,False
5dJUUQufzw4_2,global_024119,,,C,B,False
5dJUUQufzw4_0,global_024117,1,Change Detection,D,E,False
O471uwTNx6k_1,global_024124,1,Change Detection,A,D,False
O471uwTNx6k_0,global_024123,1,Change Detection,B,B,True
bXRuqcmTIuk_0,global_024120,,,B,E,False
bXRuqcmTIuk_1,global_024121,3,Action Transition,C,A,False
bXRuqcmTIuk_2,global_024122,,,A,E,False
fO7nwCix8xU_1,global_024127,1,Change Detection,B,E,False
fO7nwCix8xU_0,global_024126,,,C,E,False
O471uwTNx6k_2,global_024125,1,Change Detection,A,C,False
X5v4nBo5y28_0,global_024129,1,Change Detection,D,E,False
X5v4nBo5y28_1,global_024130,1,Change Detection,A,E,False
HQns-h_82qU_0,global_024135,3,Action Transition,A,A,True
fO7nwCix8xU_2,global_024128,1,Change Detection,C,B,False
X5v4nBo5y28_2,global_024131,3,Action Transition,D,D,True
MvgJAD6tZXo_0,global_024132,5,Holistic Understanding of Events,A,D,False
MvgJAD6tZXo_2,global_024134,5,Holistic Understanding of Events,C,A,False
MvgJAD6tZXo_1,global_024133,5,Holistic Understanding of Events,A,C,False
HQns-h_82qU_1,global_024136,3,Action Transition,E,E,True
0ln2qdCR5lA_1,global_024145,3,Action Transition,E,A,False
O3Hwh0uv8Mg_1,global_024139,1,Change Detection,B,C,False
O3Hwh0uv8Mg_0,global_024138,1,Change Detection,B,A,False
HQns-h_82qU_2,global_024137,3,Action Transition,A,B,False
0ln2qdCR5lA_0,global_024144,3,Action Transition,B,B,True
0ln2qdCR5lA_2,global_024146,3,Action Transition,C,B,False
O3Hwh0uv8Mg_2,global_024140,3,Action Transition,C,C,True
j6beJTHUT_c_2,global_024149,2,Interaction Recognition,E,E,True
TxS1JnfuG34_2,global_024152,,,B,C,False
d5JlCEDlHGE_1,global_024154,5,Holistic Understanding of Events,E,E,True
TxS1JnfuG34_0,global_024150,,,C,A,False
j6beJTHUT_c_0,global_024147,2,Interaction Recognition,C,C,True
d5JlCEDlHGE_0,global_024153,5,Holistic Understanding of Events,E,E,True
j6beJTHUT_c_1,global_024148,5,Holistic Understanding of Events,C,C,True
TxS1JnfuG34_1,global_024151,,,B,B,True
Y5833KeDmp4_0,global_024156,5,Holistic Understanding of Events,D,C,False
T1K4rgs-1b8_0,global_024159,,,A,A,True
e11Q4ThFu5A_0,global_024157,,,A,B,False
d5JlCEDlHGE_2,global_024155,5,Holistic Understanding of Events,C,A,False
3zv9RkDPX14_0,global_024160,,,A,A,True
oddHY1vwcjo_0,global_024162,,,C,C,True
uJgZo4KxoZw_0,global_024161,,,D,D,True
GRPLynULvJY_0,global_024158,,,B,D,False
TlaX2iIYZD4_1,global_024169,,,C,C,True
kWUmHAzCp7s_0,global_024163,,,C,C,True
H2ksp6sRR-k_1,global_024166,5,Holistic Understanding of Events,A,A,True
H2ksp6sRR-k_0,global_024165,5,Holistic Understanding of Events,B,B,True
UO_6TQnnOxM_0,global_024171,,,C,C,True
TlaX2iIYZD4_2,global_024170,,,B,B,True
H2ksp6sRR-k_2,global_024167,5,Holistic Understanding of Events,E,E,True
TlaX2iIYZD4_0,global_024168,,,F,C,False
UO_6TQnnOxM_1,global_024172,,,D,C,False
UO_6TQnnOxM_2,global_024173,,,A,B,False
Aau-XoIebno_0,global_024174,5,Holistic Understanding of Events,B,B,True
Aau-XoIebno_2,global_024176,2,Interaction Recognition,A,D,False
Aau-XoIebno_1,global_024175,2,Interaction Recognition,B,E,False
O6UedmnRJc0_1,global_024178,,,E,E,True
O6UedmnRJc0_0,global_024177,,,C,C,True
ClYmTkGTGYg_0,global_024183,,,F,E,False
O6UedmnRJc0_2,global_024179,,,B,B,True
ClYmTkGTGYg_2,global_024185,,,C,C,True
b__dUom9AcQ_0,global_024186,,,C,C,True
b__dUom9AcQ_2,global_024188,,,B,D,False
b__dUom9AcQ_1,global_024187,,,C,E,False
JDtVwz1R-kI_2,global_024191,,,A,A,True
JDtVwz1R-kI_1,global_024190,1,Change Detection,A,C,False
ClYmTkGTGYg_1,global_024184,5,Holistic Understanding of Events,A,A,True
_ZIa6SEJEyg_2,global_024194,3,Action Transition,D,C,False
JDtVwz1R-kI_0,global_024189,,,D,E,False
_ZIa6SEJEyg_1,global_024193,5,Holistic Understanding of Events,D,B,False
-An3wZyoYe0_0,global_024195,5,Holistic Understanding of Events,A,E,False
_ZIa6SEJEyg_0,global_024192,5,Holistic Understanding of Events,C,A,False
-An3wZyoYe0_1,global_024196,5,Holistic Understanding of Events,C,A,False
-An3wZyoYe0_2,global_024197,5,Holistic Understanding of Events,A,A,True
49YMA0f1yhI_0,global_024199,,,B,B,True
lnCPn8gX3FU_0,global_024198,5,Holistic Understanding of Events,A,B,False
shGkzHpzwAQ_0,global_024201,,,C,C,True
hXFfPjytMo0_0,global_024200,,,C,D,False
8Qe03WDCrB4_0,global_024202,,,C,C,True
58mCJVNMJvw_0,global_024203,,,A,C,False
ErGYJ7kqIow_0,global_024204,3,Action Transition,C,C,True
@asianfoodrecipes-7109221563697876225_0,global_024207,5,Holistic Understanding of Events,C,C,True
@recipesbyanne-7234536361296940314_0,global_024208,,,E,D,False
@recipesbyanne-7112477530824756486_0,global_024206,1,Change Detection,A,A,True
@healthfood-6917750501975100677_0,global_024210,1,Change Detection,C,B,False
@tiffycooks-7022693587703926022_0,global_024211,3,Action Transition,D,D,True
@recipesbyanne-7141686631676808454_0,global_024205,,,A,E,False
@healthfood-6880172230588894465_0,global_024209,1,Change Detection,B,E,False
@recipesbyanne-7231566545263103259_0,global_024212,1,Change Detection,E,E,True
@healthfood-7200404243168415022_0,global_024214,5,Holistic Understanding of Events,A,A,True
@recipesbyanne-7190395053343296774_0,global_024216,3,Action Transition,D,B,False
@healthfood-6999715804623293702_0,global_024218,,,D,D,True
@_eat_sleep_travel_repeat-7275734357799652640_0,global_024219,1,Change Detection,D,D,True
@kelseyinlondon-7258968758130085146_0,global_024220,3,Action Transition,C,A,False
@recipesbyanne-7161798161395240197_0,global_024217,,,D,D,True
@healthfood-6867204066108329221_0,global_024215,,,A,E,False
@daiki.shino-7120297338056281349_0,global_024221,1,Change Detection,C,C,True
@placesunleashed-7325156862486220038_0,global_024223,,,E,E,True
@placesunleashed-7297000148201262341_0,global_024222,5,Holistic Understanding of Events,A,A,True
@jetset_anna-7126584501228129542_0,global_024226,,,A,A,True
@jetset_anna-6985193727107009798_0,global_024225,5,Holistic Understanding of Events,C,A,False
@luxtravelbe-7233851486474636570_0,global_024227,2,Interaction Recognition,B,E,False
@kelseyinlondon-7287537087203511585_0,global_024224,,,C,E,False
@placesunleashed-7334544531490196741_0,global_024229,1,Change Detection,B,B,True
@placesunleashed-7303594391850044678_0,global_024230,,,A,D,False
@placesunleashed-7297652941551439109_0,global_024231,1,Change Detection,B,B,True
@movie.explained6-7278310085217094914_0,global_024233,1,Change Detection,B,B,True
@movie.explained6-7268771669123042562_0,global_024237,,,B,B,True
@movie.explained6-7275485247351901442_0,global_024236,1,Change Detection,B,D,False
@movie.explained6-7252661595875183874_0,global_024235,,,C,C,True
@movie.explained6-7253792552996867330_0,global_024239,2,Interaction Recognition,E,E,True
@movie.explained6-7274542274997013761_0,global_024240,1,Change Detection,E,E,True
@movie.explained6-7254803496900267266_0,global_024238,,,A,A,True
@kerstinong-6965059948090821890_0,global_024242,5,Holistic Understanding of Events,B,B,True
@jess.morg-7195624647830850858_0,global_024243,5,Holistic Understanding of Events,B,B,True
@jess.morg-7291800958152084782_0,global_024244,1,Change Detection,E,E,True
@jonijawne-7318074908645264645_0,global_024245,5,Holistic Understanding of Events,A,A,True
@jess.morg-7275475379375164715_0,global_024246,5,Holistic Understanding of Events,D,D,True
@jonijawne-7184469162956246277_0,global_024247,5,Holistic Understanding of Events,B,B,True
@kerstinong-6900436106790194434_0,global_024248,1,Change Detection,A,E,False
@jonijawne-7312063059160206597_0,global_024249,5,Holistic Understanding of Events,A,D,False
@jess.morg-7255843192677911851_0,global_024250,1,Change Detection,C,C,True
@jess.morg-7284004157311421742_0,global_024251,5,Holistic Understanding of Events,A,A,True
@jess.morg-7248745529272700202_0,global_024253,1,Change Detection,B,C,False
@kerstinong-6976239624578419969_0,global_024255,3,Action Transition,C,C,True
@lisolna-7203500499360877829_0,global_024254,,,D,D,True
@jess.morg-7272881154838023467_0,global_024252,,,C,E,False
@jess.morg-7079970495499717934_0,global_024257,3,Action Transition,C,A,False
@jonijawne-7194500194648476933_0,global_024256,3,Action Transition,B,B,True
Jfp1Ks7Hh1E_1,global_024259,1,Change Detection,A,E,False
Jfp1Ks7Hh1E_2,global_024260,1,Change Detection,A,C,False
gURB1JwPfJw_0,global_024261,5,Holistic Understanding of Events,C,C,True
gURB1JwPfJw_2,global_024263,5,Holistic Understanding of Events,B,B,True
gURB1JwPfJw_1,global_024262,5,Holistic Understanding of Events,B,E,False
9S9i12n0TIw_0,global_024264,1,Change Detection,B,E,False
9S9i12n0TIw_1,global_024265,1,Change Detection,E,E,True
9S9i12n0TIw_2,global_024266,1,Change Detection,C,C,True
gJijNOktmoI_0,global_024267,,,A,A,True
gJijNOktmoI_2,global_024269,,,E,E,True
d7IqrLV6Tlg_0,global_024270,3,Action Transition,C,C,True
gJijNOktmoI_1,global_024268,,,B,B,True
PCPQToF10IM_0,global_024273,1,Change Detection,E,C,False
PCPQToF10IM_1,global_024274,5,Holistic Understanding of Events,A,D,False
IN0osLg-Mn8_0,global_024276,,,C,C,True
PCPQToF10IM_2,global_024275,3,Action Transition,D,B,False
pFpZvRsEGZs_1,global_024279,,,D,D,True
pFpZvRsEGZs_0,global_024278,,,A,C,False
IN0osLg-Mn8_1,global_024277,,,B,E,False
kj3Po7zUeyw_1,global_024283,1,Change Detection,C,B,False
kj3Po7zUeyw_0,global_024282,,,A,B,False
6hBbXVkgxGE_1,global_024281,,,A,A,True
6hBbXVkgxGE_0,global_024280,5,Holistic Understanding of Events,E,D,False
w2HKqOhf7KQ_0,global_024284,1,Change Detection,B,B,True
w2HKqOhf7KQ_1,global_024285,1,Change Detection,C,C,True
OUeE8nCKWGA_0,global_024288,5,Holistic Understanding of Events,D,C,False
OUeE8nCKWGA_1,global_024289,5,Holistic Understanding of Events,A,E,False
N7RTTiHsSjI_0,global_024290,,,A,A,True
N7RTTiHsSjI_1,global_024291,,,E,E,True
e6HwinLBK_Y_1,global_024293,1,Change Detection,E,D,False
n24n_20Kwe4_1,global_024297,5,Holistic Understanding of Events,C,A,False
e6HwinLBK_Y_0,global_024292,5,Holistic Understanding of Events,C,B,False
T5bTeGzgJFs_0,global_024294,,,D,D,True
n24n_20Kwe4_0,global_024296,1,Change Detection,B,B,True
sHUEJw1BsGQ_0,global_024298,,,C,C,True
XJ6REZOXsvM_0,global_024300,,,C,E,False
sHUEJw1BsGQ_1,global_024299,,,C,E,False
T5bTeGzgJFs_1,global_024295,,,A,E,False
tWiGnu2BNsY_1,global_024305,3,Action Transition,A,D,False
tWiGnu2BNsY_0,global_024304,5,Holistic Understanding of Events,F,D,False
XJ6REZOXsvM_1,global_024301,,,A,A,True
@movie.explained6-7259227637992705282_0,global_024308,,,A,A,True
LAQRjgx_OY8_1,global_024307,1,Change Detection,A,A,True
LAQRjgx_OY8_0,global_024306,1,Change Detection,D,C,False
@movie.explained6-7253164232307379457_0,global_024309,,,D,B,False
@movie.explained6-7280742496882134274_0,global_024310,1,Change Detection,C,C,True
@movie.explained6-7268167132591000833_0,global_024312,,,E,E,True
@movie.explained6-7277548218106367234_0,global_024313,1,Change Detection,D,D,True
@movie.explained6-7262938043315686664_0,global_024311,,,A,C,False
@movie.explained6-7267884432420277506_0,global_024317,,,B,B,True
@movie.explained6-7269647281668852993_0,global_024314,5,Holistic Understanding of Events,C,E,False
@movie.explained6-7269746510462536962_0,global_024319,,,A,A,True
@movie.explained6-7268213090708245761_0,global_024318,1,Change Detection,A,B,False
@movie.explained6-7270293967017725185_0,global_024320,,,A,A,True
@movie.explained6-7275653401025826050_0,global_024316,,,B,B,True
@kerstinong-7074483613273754882_0,global_024324,,,A,D,False
@movie.explained6-7270058010888768770_0,global_024323,1,Change Detection,B,B,True
@movie.explained6-7254238802577820929_0,global_024321,5,Holistic Understanding of Events,E,B,False
@jonijawne-7197144530024500485_0,global_024326,,,D,D,True
@lisolna-7284252812194729248_0,global_024327,1,Change Detection,D,A,False
@lisolna-7184160724715883781_0,global_024329,1,Change Detection,D,D,True
@emsiiees-7296863219178638594_0,global_024328,2,Interaction Recognition,D,D,True
@jonijawne-7214559428471770374_0,global_024330,3,Action Transition,A,A,True
@lisolna-7321010343067618592_0,global_024331,1,Change Detection,B,B,True
@lisolna-7359951777845775648_0,global_024333,1,Change Detection,A,A,True
@jess.morg-7203120578537049386_0,global_024334,5,Holistic Understanding of Events,D,A,False
@kerstinong-7197781091162279169_0,global_024335,1,Change Detection,C,C,True
@lisolna-7198577717292322054_0,global_024336,,,A,B,False
@jess.morg-7206809277867052330_0,global_024332,,,B,B,True
@kerstinong-7254520467002854657_0,global_024338,5,Holistic Understanding of Events,D,D,True
@lisolna-7235995901477604635_0,global_024340,5,Holistic Understanding of Events,E,E,True
@lisolna-7333990579963039009_0,global_024337,,,D,D,True
VNvH5u5CWV8_0,global_024342,1,Change Detection,B,D,False
@kerstinong-7097604725134118146_0,global_024341,,,A,A,True
@lisolna-7265680288636767520_0,global_024339,5,Holistic Understanding of Events,D,C,False
akoJDx23QWU_0,global_024344,1,Change Detection,A,A,True
baFsMWNavQ4_0,global_024343,,,B,B,True
MTmUo6QITo4_0,global_024345,1,Change Detection,C,C,True
zU3bjOKfsww_0,global_024346,2,Interaction Recognition,D,D,True
qZVBFAtfp2A_0,global_024347,,,B,D,False
Uy_o-WCq2Cc_0,global_024348,,,A,A,True
z8YF-D-t7AI_0,global_024350,1,Change Detection,B,B,True
wl58wNMvi6Y_0,global_024351,1,Change Detection,E,E,True
u5NAcHhI_Uc_0,global_024352,,,B,E,False
sWfcgeDth_w_0,global_024353,,,C,D,False
q2bpkhjNxf0_0,global_024349,,,G,B,False
N2mrK33gCYE_0,global_024354,3,Action Transition,B,B,True
kONR5_mHofA_0,global_024356,1,Change Detection,B,A,False
5Hn1UhlLphk_0,global_024357,,,D,D,True
cceTeD4JADU_1,global_024358,,,D,D,True
YiHjsOqxtk0_0,global_024359,1,Change Detection,D,C,False
-QSAotqKqX8_1,global_024361,1,Change Detection,A,E,False
VLInjyogciw_0,global_024355,,,B,C,False
bgklOaBBmB8_1,global_024360,1,Change Detection,A,C,False
@recipesbyanne-7153617149041446150_0,global_024362,1,Change Detection,E,A,False
@placesunleashed-7293176969531870470_0,global_024364,5,Holistic Understanding of Events,D,C,False
@kelseyinlondon-7068018011139050758_0,global_024363,,,E,E,True
@kelseyinlondon-7094322812327906565_0,global_024365,3,Action Transition,B,E,False
@movie.explained6-7257359603489443073_0,global_024368,,,B,A,False
UKU-W5bBCwY_0,global_024369,,,C,E,False
@_eat_sleep_travel_repeat-7296468146473536800_0,global_024366,1,Change Detection,B,B,True
VGQ_djSR7zE_0,global_024370,3,Action Transition,B,B,True
@movie.explained6-7268936523481943297_0,global_024367,,,A,A,True
0rWA-p4p5IM_0,global_024371,1,Change Detection,C,C,True
8905KCkLDYc_0,global_024375,,,A,A,True
6qLYX6bzsl4_1,global_024378,1,Change Detection,B,B,True
fvCrE5NCsts_0,global_024373,5,Holistic Understanding of Events,A,A,True
fvCrE5NCsts_1,global_024374,1,Change Detection,A,B,False
8905KCkLDYc_1,global_024376,,,D,A,False
0rWA-p4p5IM_1,global_024372,1,Change Detection,A,C,False
UbNyMSwoT5A_0,global_024379,5,Holistic Understanding of Events,A,E,False
6qLYX6bzsl4_0,global_024377,2,Interaction Recognition,A,A,True
UbNyMSwoT5A_1,global_024380,2,Interaction Recognition,A,D,False
Sy2unO22PUE_1,global_024382,1,Change Detection,C,B,False
Sy2unO22PUE_0,global_024381,1,Change Detection,E,D,False
66dwcQ1Y048_1,global_024384,1,Change Detection,D,A,False
66dwcQ1Y048_0,global_024383,1,Change Detection,C,C,True
UwlKYM2Sotg_0,global_024385,5,Holistic Understanding of Events,A,D,False
1oL4ugMdDvQ_0,global_024387,2,Interaction Recognition,C,D,False
1oL4ugMdDvQ_1,global_024388,5,Holistic Understanding of Events,E,D,False
mld0TnA2jEs_0,global_024389,,,F,A,False
UwlKYM2Sotg_1,global_024386,1,Change Detection,B,B,True
@healthfood-6874943613630041350_0,global_024393,3,Action Transition,D,D,True
mld0TnA2jEs_1,global_024390,,,F,C,False
JLnsWrzV_j4_1,global_024392,,,E,E,True
JLnsWrzV_j4_0,global_024391,,,C,C,True
@tiffycooks-7171182579058511110_0,global_024396,3,Action Transition,B,B,True
@healthfood-7135100078221430058_0,global_024394,2,Interaction Recognition,B,C,False
@tiffycooks-7201571680890670342_0,global_024395,,,C,C,True
@thatrecipe.us-7266555380925287723_0,global_024397,1,Change Detection,A,D,False
@thatrecipe.us-7301855783438896427_0,global_024399,5,Holistic Understanding of Events,D,D,True
@healthfood-6862748507976011013_0,global_024401,1,Change Detection,D,B,False
@tiffycooks-7080578381569445125_0,global_024398,5,Holistic Understanding of Events,C,A,False
@healthfood-6948509102305791238_0,global_024402,,,B,B,True
@thatrecipe.us-7245035133688892714_0,global_024405,1,Change Detection,D,D,True
@healthfood-7125042270381853995_0,global_024404,1,Change Detection,C,C,True
@tiffycooks-6940704678569053446_0,global_024406,,,A,B,False
@thatrecipe.us-7309241426028596523_0,global_024407,2,Interaction Recognition,C,C,True
@placesunleashed-7298820532466683142_0,global_024410,,,B,B,True
@thatrecipe.us-7262468242692689194_0,global_024403,,,C,D,False
@placesunleashed-7324498849857326341_0,global_024411,,,D,D,True
@placesunleashed-7324761016909188358_0,global_024408,,,C,C,True
@luxtravelbe-7286546546932370721_0,global_024413,5,Holistic Understanding of Events,A,D,False
@placesunleashed-7308098412078025989_0,global_024412,5,Holistic Understanding of Events,D,D,True
@placesunleashed-7285075986662624518_0,global_024415,5,Holistic Understanding of Events,A,A,True
@luxtravelbe-7273938266183847200_0,global_024414,5,Holistic Understanding of Events,A,D,False
@placesunleashed-7321079612488862981_0,global_024418,3,Action Transition,B,B,True
@placesunleashed-7302913253959617797_0,global_024417,5,Holistic Understanding of Events,A,C,False
@placesunleashed-7283971258755140869_0,global_024416,,,A,A,True
1R5uPaL0V-0_0,global_024421,,,C,A,False
@placesunleashed-7319588197858610438_0,global_024419,1,Change Detection,C,B,False
@placesunleashed-7337436458078260485_0,global_024420,1,Change Detection,D,B,False
1R5uPaL0V-0_1,global_024422,,,B,B,True
fPLjjr8w6DU_0,global_024424,1,Change Detection,B,B,True
fPLjjr8w6DU_1,global_024425,5,Holistic Understanding of Events,A,A,True
1R5uPaL0V-0_2,global_024423,,,D,D,True
fPLjjr8w6DU_2,global_024426,5,Holistic Understanding of Events,A,C,False
Z6Hx_BAZeUw_0,global_024427,3,Action Transition,E,E,True
Z6Hx_BAZeUw_2,global_024429,3,Action Transition,E,E,True
Z6Hx_BAZeUw_1,global_024428,5,Holistic Understanding of Events,B,B,True
7TljSpTBS9c_0,global_024430,3,Action Transition,A,B,False
7TljSpTBS9c_1,global_024431,5,Holistic Understanding of Events,D,D,True
7TljSpTBS9c_2,global_024432,3,Action Transition,D,D,True
duxO1EZ650E_0,global_024433,1,Change Detection,C,C,True
duxO1EZ650E_1,global_024434,1,Change Detection,A,C,False
vEy6tcU6eLU_0,global_024436,,,A,A,True
duxO1EZ650E_2,global_024435,1,Change Detection,D,D,True
vEy6tcU6eLU_2,global_024438,,,D,B,False
vEy6tcU6eLU_1,global_024437,,,B,B,True
jiR7qHzgq_c_0,global_024440,1,Change Detection,A,A,True
vE0faFD1F_g_0,global_024439,,,D,D,True
AHeq99pojLo_0,global_024443,3,Action Transition,D,D,True
tdA5atpqaAc_0,global_024441,2,Interaction Recognition,B,B,True
t48HXAjjDAU_0,global_024442,5,Holistic Understanding of Events,C,C,True
HRYlXC_ChzU_0,global_024445,,,D,D,True
MyDAFlHsYsQ_0,global_024446,1,Change Detection,B,B,True
rzIiQ4Vxlbk_0,global_024447,2,Interaction Recognition,E,B,False
6moss7hGbvg_0,global_024444,,,B,B,True
SKET024GdlE_0,global_024448,5,Holistic Understanding of Events,A,A,True
wKd804fWOyQ_0,global_024450,1,Change Detection,E,E,True
3pTVbQilDqY_0,global_024449,5,Holistic Understanding of Events,C,C,True
wWNBYEUxews_0,global_024452,,,D,E,False
@tiffycooks-7003765189401185542_0,global_024453,1,Change Detection,E,E,True
@thatrecipe.us-7335998138500648235_0,global_024454,1,Change Detection,A,A,True
@placesunleashed-7326709884102216965_0,global_024457,,,F,B,False
@tiffycooks-7194857776877817094_0,global_024456,2,Interaction Recognition,A,A,True
@healthfood-7267233980473314606_0,global_024455,,,A,B,False
@movie.explained6-7277140989259599105_0,global_024459,5,Holistic Understanding of Events,B,C,False
@movie.explained6-7276598470151032066_0,global_024458,1,Change Detection,D,D,True
@lisolna-7282789187676294432_0,global_024461,5,Holistic Understanding of Events,D,E,False
@lisolna-7315451966732193057_0,global_024462,1,Change Detection,D,E,False
@kerstinong-6999997457392307457_0,global_024463,3,Action Transition,E,E,True
@lisolna-7265337261737217312_0,global_024464,1,Change Detection,B,B,True
@lisolna-7231929658869107994_0,global_024465,,,A,B,False
s2N4cPqCdys_0,global_024466,,,B,B,True
1vvYsirvA2I_0,global_024468,2,Interaction Recognition,D,D,True
lzuixOdhZow_0,global_024467,5,Holistic Understanding of Events,B,B,True
1vvYsirvA2I_1,global_024469,,,D,C,False
OmhVj_-cfH0_0,global_024470,,,C,C,True
F4bDyyEO4PU_1,global_024475,3,Action Transition,E,E,True
OmhVj_-cfH0_1,global_024471,,,B,C,False
t3P11ENBZyc_1,global_024473,1,Change Detection,C,C,True
-Xg2-SUq6wo_1,global_024477,,,D,A,False
-Xg2-SUq6wo_0,global_024476,,,A,A,True
Ip9DbdOtqF4_0,global_024478,1,Change Detection,C,C,True
t3P11ENBZyc_0,global_024472,1,Change Detection,C,C,True
Ip9DbdOtqF4_1,global_024479,1,Change Detection,D,D,True
gAgCnu82RHE_1,global_024481,5,Holistic Understanding of Events,F,D,False
gAgCnu82RHE_0,global_024480,5,Holistic Understanding of Events,D,D,True
sKvvuo9Yxqk_0,global_024482,1,Change Detection,C,C,True
CdTijM0_es4_0,global_024484,,,D,D,True
CdTijM0_es4_1,global_024485,,,E,E,True
sKvvuo9Yxqk_1,global_024483,1,Change Detection,A,A,True
YehqA9xoGTY_0,global_024486,1,Change Detection,A,A,True
Bjymxow3TVQ_1,global_024489,,,A,A,True
Bjymxow3TVQ_0,global_024488,,,B,B,True
YehqA9xoGTY_1,global_024487,1,Change Detection,B,B,True
by3NxI0dA6w_0,global_024490,1,Change Detection,A,A,True
3hyPwjkdHEA_0,global_024492,,,D,C,False
by3NxI0dA6w_1,global_024491,1,Change Detection,D,A,False
3hyPwjkdHEA_1,global_024493,5,Holistic Understanding of Events,D,E,False
soNQYQXrx_A_1,global_024499,1,Change Detection,F,E,False
soNQYQXrx_A_0,global_024498,1,Change Detection,A,A,True
UD5ifzOPzhc_1,global_024497,,,B,B,True
UD5ifzOPzhc_0,global_024496,,,D,E,False
vpKtHB8x0js_1,global_024501,3,Action Transition,A,B,False
vpKtHB8x0js_0,global_024500,5,Holistic Understanding of Events,C,C,True
JhlzvoqKOc8_1,global_024503,5,Holistic Understanding of Events,A,A,True
JhlzvoqKOc8_0,global_024502,1,Change Detection,E,D,False
Pm93D8CVlY8_0,global_024508,3,Action Transition,D,D,True
Pm93D8CVlY8_1,global_024509,5,Holistic Understanding of Events,A,A,True
mFcEWmtn3ag_0,global_024506,5,Holistic Understanding of Events,D,D,True
mFcEWmtn3ag_1,global_024507,5,Holistic Understanding of Events,D,B,False
brZugTJ0odg_0,global_024510,3,Action Transition,C,A,False
brZugTJ0odg_1,global_024511,3,Action Transition,D,A,False
kN88RP3XWUU_1,global_024513,,,C,A,False
kN88RP3XWUU_0,global_024512,,,A,A,True
to7vCdkLi4s_0,global_024514,5,Holistic Understanding of Events,C,B,False
to7vCdkLi4s_1,global_024515,,,A,A,True
GGwHSz9towk_0,global_024517,2,Interaction Recognition,C,C,True
GGwHSz9towk_1,global_024518,5,Holistic Understanding of Events,D,D,True
7XWqI121-Q4_0,global_024520,3,Action Transition,B,C,False
_EUDpS9UF9o_0,global_024519,,,A,A,True
7XWqI121-Q4_2,global_024522,5,Holistic Understanding of Events,A,A,True
to7vCdkLi4s_2,global_024516,,,D,A,False
7XWqI121-Q4_1,global_024521,3,Action Transition,D,D,True
